Level, h1, h2, h3, h4, h5, h6, h7, h8, h9, h10, h12, h13, h14, h15, h16, h17
Level 172,0.0002679672076931742,0.00014772134848305436,0.00011944261639088881,0.00007678689740476062,0.00010583600120954826,0.0000689180460987521,0.0003454098401621717,0.00017095080073006817,0.0007211147486919262,0.00014685247795747928,0.08707083609016215,0.0029795737479065285,0.00009647538488517042,0.0005882786754824099,0.0007780000155211472,0.09416691803938297
Level 173,0.0004568336427080565,0.00021059454640544488,0.00012809870224290694,0.00007766311551488252,0.00010803938701755753,0.00007481278400208743,0.0014310741498876464,0.0006186575572713312,0.0013033290116584223,0.00017250417382132688,0.3384353605099454,0.013482902221039863,0.00010903752896592947,0.0022503262276970977,0.0017597747917448459,0.39902225162392
Level 174,0.00029154954318147397,0.0001432423066161384,0.00011885424455111902,0.00007216689231344724,0.00010271627162411522,0.0000693325989047871,0.00024973469616900053,0.00017280503666537977,0.0004604955968070028,0.000130810959426523,0.06278844048095238,0.003761898883151336,0.00009697987707467208,0.0008373601607144343,0.0004834279707435482,0.06856769732672673
Level 175,0.0004886839529237126,0.00022055789562684113,0.0001341229293014143,0.00007655252617187248,0.00011181850344355638,0.00007839294364463553,0.0014177290987095158,0.0007013156065017078,0.001350722392662114,0.0001809593283013009,0.33896324809750555,0.013569645954992923,0.00012314573819609587,0.0023297599510980413,0.0018064085844609425,0.41241061287712694
Level 176,0.0004901178815034202,0.00022790302088305194,0.00012326645569584176,0.00007688745817341892,0.0001077242019533236,0.00007595641400128126,0.0013763340794086933,0.0006878701087544768,0.0013537375480964038,0.00018404537229384444,0.3424038127215092,0.014267558719361287,0.0001142379907340978,0.002529261560838842,0.0027343282880828287,0.41380136654885435
Level 177,0.0003440289196523953,0.0001560580811426708,0.00012029452659288468,0.00007308098063533724,0.00010809448313539963,0.00007239286602620879,0.0003036828213307363,0.00020766304963003242,0.000494944561334813,0.00014043311653786695,0.07570721981380288,0.003136265123135952,0.00010143961812640908,0.0006070889345807723,0.0027457148713910685,0.0803626763110697
Level 178,0.0003894110970950427,0.00015477848622728795,0.00011852975277339711,0.0000741616780517482,0.00010817210307391752,0.00007344268434563605,0.0005599045333992533,0.0005670201729889177,0.0007306453701453049,0.00014426957800233063,0.21567199260638165,0.00402854520733617,0.00010621411616311353,0.0015811189891723524,0.003984086045666652,0.24569441244053114
Level 179,0.0003499999642372131,0.00013990001752972603,0.00011509996838867664,0.00015689996071159839,0.00011810008436441422,0.00006689992733299732,0.0002830001525580883,0.0003008999396115541,0.0005189999472349882,0.0001548999920487404,0.09070649999193847,0.0017166000325232744,0.0000935000367462635,0.000759000051766634,0.0007394999265670776,0.060664099920541045
Level 180,0.0002915721377404175,0.0001567064515727373,0.00011373631683970565,0.00007410447312454085,0.00010084080282802605,0.00006660196550227516,0.0004994477474348462,0.0001830348202875301,0.0008110447939652115,0.00012436817024848355,0.14568220896284972,0.003034791042703894,0.00009622887027130198,0.001551119385945115,0.0021679502406820135,0.15979608956872676
Level 181,0.0002597301176810126,0.0001374463586047193,0.00011021623844334851,0.00007245837044906003,0.0001003585306174479,0.0000689345476192105,0.000292076840830848,0.0002799894330466001,0.0009129652053244295,0.0001249343450794609,0.09370213628516247,0.006797167567930523,0.00009563235385079545,0.00035343558740491153,0.0005721302816641225,0.1290239797022183
Level 182,0.00033088925241073224,0.00013809622403206705,0.00010904642435534967,0.00007404577627878541,0.0001015287245204787,0.00007027843358356763,0.0002165300266860934,0.0003014296471286092,0.0004900101176242646,0.00012416093873644893,0.05646757606086974,0.004188910518612144,0.00009423706419896389,0.00048278588778674484,0.0008857491888872087,0.07183904590743632
Level 183,0.0003587322363854103,0.00017412493503690774,0.0001244850196988615,0.00007483615315352274,0.00010867496520738172,0.00007487481609418981,0.0009465843356728064,0.0013681135842339854,0.0005932312709476966,0.00014448670581264044,0.3225901517671578,0.0016069939540525374,0.0001136677165472058,0.0011716926035571639,0.0025124826006917215,0.34065372087684836
Level 184,0.00044515022558336926,0.00019607922864134,0.0001405063535954096,0.000079949180211354,0.00011621823590749984,0.00008242787366596529,0.0010733011988533162,0.001479991033891848,0.0008209028430227385,0.00016268460384203938,0.3357505706291693,0.003306960012041233,0.00011602092342192282,0.0015055676405380726,0.0028518845281258827,0.3552122406460698
